ACC.0025                        DUSD000000001219162000000000139125000000000000100
ACC.0026                        CJPY000000003987768000000000000905000000000000100
ACC.0006                        DKRW000000007082899000000000000001000000000000001
ACC.0002                        DUSD000000005570359000000000139125000000000000100
ACC.0002                        DUSD000000001818070000000000139125000000000000100
ACC.0019                        DJPY000000009462124000000000000905000000000000100
ACC.0037                        CEUR000000006953902000000000151980000000000000100
ACC.0035                        CJPY000000004036117000000000000905000000000000100
ACC.0037                        CKRW000000001386886000000000000001000000000000001
ACC.0005                        DUSD000000003487456000000000139125000000000000100
ACC.0021                        DJPY000000003862696000000000000905000000000000100
ACC.0031                        DEUR000000008303232000000000151980000000000000100
ACC.0002                        DKRW000000004515009000000000000001000000000000001
ACC.0025                        DKRW000000009374120000000000000001000000000000001
ACC.0028                        CKRW000000005543209000000000000001000000000000001
ACC.0023                        CEUR000000003409169000000000151980000000000000100
ACC.0014                        DJPY000000001461804000000000000905000000000000100
ACC.0024                        CUSD000000009911953000000000139125000000000000100
ACC.0012                        CEUR000000009621534000000000151980000000000000100
ACC.0029                        DEUR000000005065794000000000151980000000000000100
ACC.0008                        CKRW000000001387740000000000000001000000000000001
ACC.0015                        CEUR000000002574538000000000151980000000000000100
ACC.0017                        DKRW000000007095294000000000000001000000000000001
ACC.0009                        CEUR000000007412736000000000151980000000000000100
ACC.0030                        CKRW000000004693047000000000000001000000000000001
ACC.0008                        DEUR000000003809457000000000151980000000000000100
ACC.0040                        DUSD000000004170086000000000139125000000000000100
ACC.0005                        DJPY000000004450405000000000000905000000000000100
ACC.0008                        DKRW000000004499182000000000000001000000000000001
ACC.0010                        DEUR000000006095681000000000151980000000000000100
ACC.0011                        CEUR000000005016121000000000151980000000000000100
ACC.0026                        CEUR000000003220600000000000151980000000000000100
ACC.0038                        DKRW000000009225067000000000000001000000000000001
ACC.0010                        CUSD000000007576700000000000139125000000000000100
ACC.0015                        CJPY000000001560331000000000000905000000000000100
ACC.0036                        CKRW000000007067250000000000000001000000000000001
ACC.0036                        DJPY000000008953015000000000000905000000000000100
ACC.0033                        DKRW000000005511772000000000000001000000000000001
ACC.0030                        CUSD000000003497089000000000139125000000000000100
ACC.0015                        DEUR000000003144134000000000151980000000000000100
ACC.0017                        DKRW000000004375347000000000000001000000000000001
ACC.0004                        DUSD000000004661610000000000139125000000000000100
ACC.0008                        DKRW000000006430980000000000000001000000000000001
ACC.0019                        DUSD000000009689674000000000139125000000000000100
ACC.0029                        DUSD000000004215998000000000139125000000000000100
ACC.0012                        CJPY000000004762548000000000000905000000000000100
ACC.0032                        DKRW000000006011919000000000000001000000000000001
ACC.0037                        CKRW000000006958430000000000000001000000000000001
ACC.0009                        DUSD000000009296981000000000139125000000000000100
ACC.0023                        CEUR000000000190847000000000151980000000000000100
ACC.0016                        DEUR000000007430694000000000151980000000000000100
ACC.0033                        DEUR000000005785987000000000151980000000000000100
ACC.0021                        DJPY000000000120895000000000000905000000000000100
ACC.0032                        DKRW000000004584896000000000000001000000000000001
ACC.0035                        DKRW000000005574796000000000000001000000000000001
ACC.0013                        CEUR000000005280232000000000151980000000000000100
ACC.0039                        CKRW000000007480702000000000000001000000000000001
ACC.0040                        CUSD000000009464278000000000139125000000000000100
ACC.0008                        CKRW000000004056259000000000000001000000000000001
ACC.0040                        DUSD000000008546793000000000139125000000000000100
ACC.0040                        DKRW000000007271015000000000000001000000000000001
ACC.0020                        DEUR000000002353560000000000151980000000000000100
ACC.0027                        DJPY000000000493250000000000000905000000000000100
ACC.0035                        CEUR000000001753910000000000151980000000000000100
ACC.0005                        DUSD000000002442447000000000139125000000000000100
ACC.0018                        CEUR000000005440364000000000151980000000000000100
ACC.0031                        CUSD000000002646785000000000139125000000000000100
ACC.0024                        DEUR000000000312191000000000151980000000000000100
ACC.0031                        DKRW000000007560290000000000000001000000000000001
ACC.0029                        DKRW000000002401927000000000000001000000000000001
ACC.0019                        CJPY000000009015600000000000000905000000000000100
ACC.0025                        DEUR000000001837066000000000151980000000000000100
ACC.0035                        DUSD000000005537001000000000139125000000000000100
ACC.0038                        DKRW000000005370852000000000000001000000000000001
ACC.0024                        CKRW000000005876575000000000000001000000000000001
ACC.0040                        DUSD000000004813522000000000139125000000000000100
ACC.0009                        CEUR000000000595031000000000151980000000000000100
ACC.0033                        DUSD000000009684383000000000139125000000000000100
ACC.0014                        CEUR000000002935384000000000151980000000000000100
ACC.0007                        DEUR000000009696514000000000151980000000000000100
ACC.0008                        CEUR000000001838810000000000151980000000000000100
ACC.0001                        CKRW000000006655209000000000000001000000000000001
ACC.0014                        DEUR000000001653835000000000151980000000000000100
ACC.0016                        DJPY000000004881982000000000000905000000000000100
ACC.0028                        CKRW000000003059257000000000000001000000000000001
ACC.0008                        CJPY000000001805504000000000000905000000000000100
ACC.0027                        DKRW000000002334562000000000000001000000000000001
ACC.0014                        CUSD000000001680463000000000139125000000000000100
ACC.0039                        CJPY000000002652585000000000000905000000000000100
ACC.0024                        DEUR000000009433914000000000151980000000000000100
ACC.0034                        CUSD000000005694189000000000139125000000000000100
ACC.0021                        CKRW000000007451315000000000000001000000000000001
ACC.0007                        CKRW000000002669315000000000000001000000000000001
ACC.0003                        CJPY000000009274680000000000000905000000000000100
ACC.0023                        CJPY000000008125883000000000000905000000000000100
ACC.0036                        DUSD000000003635264000000000139125000000000000100
ACC.0028                        CJPY000000000159541000000000000905000000000000100
ACC.0029                        DKRW000000008741131000000000000001000000000000001
ACC.0019                        DKRW000000005340814000000000000001000000000000001
ACC.0033                        CJPY000000007196367000000000000905000000000000100
ACC.0032                        DEUR000000002102716000000000151980000000000000100
ACC.0005                        CJPY000000005015222000000000000905000000000000100
ACC.0021                        CEUR000000004847469000000000151980000000000000100
ACC.0030                        CEUR000000000754834000000000151980000000000000100
ACC.0020                        CJPY000000000674824000000000000905000000000000100
ACC.0033                        CKRW000000006945579000000000000001000000000000001
ACC.0001                        CKRW000000008149563000000000000001000000000000001
ACC.0027                        DEUR000000000626485000000000151980000000000000100
ACC.0005                        DKRW000000006701813000000000000001000000000000001
ACC.0013                        DEUR000000000165508000000000151980000000000000100
ACC.0036                        DJPY000000008297416000000000000905000000000000100
ACC.0022                        CUSD000000008287898000000000139125000000000000100
ACC.0012                        CJPY000000000694938000000000000905000000000000100
ACC.0008                        CEUR000000000458602000000000151980000000000000100
ACC.0036                        CJPY000000000196686000000000000905000000000000100
ACC.0034                        DKRW000000003300829000000000000001000000000000001
ACC.0011                        DUSD000000004010466000000000139125000000000000100
ACC.0027                        CJPY000000009788906000000000000905000000000000100
ACC.0026                        DEUR000000002954457000000000151980000000000000100
ACC.0026                        CKRW000000009011122000000000000001000000000000001
ACC.0016                        DUSD000000000221282000000000139125000000000000100
ACC.0003                        DUSD000000003483232000000000139125000000000000100
ACC.0030                        CKRW000000007946103000000000000001000000000000001
ACC.0022                        DUSD000000006055680000000000139125000000000000100
ACC.0027                        CKRW000000009498344000000000000001000000000000001
ACC.0007                        DJPY000000002506821000000000000905000000000000100
ACC.0037                        DUSD000000005800544000000000139125000000000000100
ACC.0023                        CEUR000000007540294000000000151980000000000000100
ACC.0021                        DJPY000000007365066000000000000905000000000000100
ACC.0040                        CKRW000000004869587000000000000001000000000000001
ACC.0026                        CEUR000000004585285000000000151980000000000000100
ACC.0016                        DKRW000000007166843000000000000001000000000000001
ACC.0004                        CEUR000000004443497000000000151980000000000000100
ACC.0035                        DJPY000000005630457000000000000905000000000000100
ACC.0033                        CKRW000000002884481000000000000001000000000000001
ACC.0008                        CKRW000000004366353000000000000001000000000000001
ACC.0008                        CJPY000000009668617000000000000905000000000000100
ACC.0012                        CJPY000000004678153000000000000905000000000000100
ACC.0030                        DEUR000000005088671000000000151980000000000000100
ACC.0012                        DEUR000000001349715000000000151980000000000000100
ACC.0039                        DJPY000000008615267000000000000905000000000000100
ACC.0004                        DEUR000000000764920000000000151980000000000000100
ACC.0008                        DEUR000000000090619000000000151980000000000000100
ACC.0036                        DKRW000000004399170000000000000001000000000000001
ACC.0012                        DUSD000000003791361000000000139125000000000000100
ACC.0015                        CEUR000000007852258000000000151980000000000000100
ACC.0023                        CKRW000000004797678000000000000001000000000000001
ACC.0002                        CKRW000000000013542000000000000001000000000000001
ACC.0033                        DEUR000000008264628000000000151980000000000000100
ACC.0030                        CJPY000000007013093000000000000905000000000000100
ACC.0020                        DEUR000000004303533000000000151980000000000000100
ACC.0014                        CUSD000000002513467000000000139125000000000000100
ACC.0024                        CEUR000000000964185000000000151980000000000000100
ACC.0027                        DKRW000000001147562000000000000001000000000000001
ACC.0033                        CKRW000000004965746000000000000001000000000000001
ACC.0004                        DEUR000000006627238000000000151980000000000000100
ACC.0032                        CEUR000000000329810000000000151980000000000000100
ACC.0002                        DJPY000000008818067000000000000905000000000000100
ACC.0019                        CKRW000000005041867000000000000001000000000000001
ACC.0019                        DKRW000000007130406000000000000001000000000000001
ACC.0028                        DKRW000000000246041000000000000001000000000000001
ACC.0025                        CUSD000000004831272000000000139125000000000000100
ACC.0031                        DKRW000000004977471000000000000001000000000000001
ACC.0024                        CEUR000000004705333000000000151980000000000000100
ACC.0005                        DJPY000000006717719000000000000905000000000000100
ACC.0018                        DKRW000000002181402000000000000001000000000000001
ACC.0037                        CUSD000000007310973000000000139125000000000000100
ACC.0023                        DUSD000000005297672000000000139125000000000000100
ACC.0040                        CUSD000000002101814000000000139125000000000000100
ACC.0007                        CKRW000000000816837000000000000001000000000000001
ACC.0001                        CKRW000000003551563000000000000001000000000000001
ACC.0004                        DKRW000000004964304000000000000001000000000000001
ACC.0040                        CKRW000000004492605000000000000001000000000000001
ACC.0033                        CJPY000000001822746000000000000905000000000000100
ACC.0012                        CJPY000000003622909000000000000905000000000000100
ACC.0035                        CEUR000000000143600000000000151980000000000000100
ACC.0035                        CUSD000000002082200000000000139125000000000000100
ACC.0009                        CEUR000000000465402000000000151980000000000000100
ACC.0001                        CJPY000000005134058000000000000905000000000000100
ACC.0038                        CJPY000000001522236000000000000905000000000000100
ACC.0032                        DKRW000000008515590000000000000001000000000000001
ACC.0006                        CEUR000000002643407000000000151980000000000000100
ACC.0026                        CEUR000000006281673000000000151980000000000000100
ACC.0018                        CEUR000000005675536000000000151980000000000000100
ACC.0006                        DJPY000000006167117000000000000905000000000000100
ACC.0032                        CUSD000000008606939000000000139125000000000000100
ACC.0008                        DUSD000000006304006000000000139125000000000000100
ACC.0032                        CUSD000000008507603000000000139125000000000000100
ACC.0009                        CUSD000000004537476000000000139125000000000000100
ACC.0023                        DEUR000000007075527000000000151980000000000000100
ACC.0015                        DEUR000000003919165000000000151980000000000000100
ACC.0009                        CJPY000000008758331000000000000905000000000000100
ACC.0016                        CKRW000000005088001000000000000001000000000000001
ACC.0028                        DJPY000000003282761000000000000905000000000000100
ACC.0016                        DUSD000000003743709000000000139125000000000000100
ACC.0005                        CJPY000000009325082000000000000905000000000000100
ACC.0040                        CKRW000000006392380000000000000001000000000000001
ACC.0021                        DEUR000000006418824000000000151980000000000000100
ACC.0004                        CEUR000000006105441000000000151980000000000000100
ACC.0037                        DKRW000000000144499000000000000001000000000000001
ACC.0037                        CJPY000000000582213000000000000905000000000000100
ACC.0029                        DJPY000000008142183000000000000905000000000000100
ACC.0016                        DJPY000000008552682000000000000905000000000000100
ACC.0031                        CEUR000000006693284000000000151980000000000000100
ACC.0018                        DJPY000000007339380000000000000905000000000000100
ACC.0016                        CKRW000000009172609000000000000001000000000000001
ACC.0030                        DUSD000000004951941000000000139125000000000000100
ACC.0011                        DJPY000000007823391000000000000905000000000000100
ACC.0013                        CKRW000000003382735000000000000001000000000000001
ACC.0025                        DKRW000000005037606000000000000001000000000000001
ACC.0025                        CKRW000000008061429000000000000001000000000000001
ACC.0011                        DKRW000000005797301000000000000001000000000000001
ACC.0035                        CEUR000000004228801000000000151980000000000000100
ACC.0035                        CJPY000000005608863000000000000905000000000000100
ACC.0016                        DUSD000000000149020000000000139125000000000000100
ACC.0015                        DKRW000000008683322000000000000001000000000000001
ACC.0022                        DUSD000000009842122000000000139125000000000000100
ACC.0005                        DEUR000000009316806000000000151980000000000000100
ACC.0008                        DEUR000000009773046000000000151980000000000000100
ACC.0018                        CEUR000000001747270000000000151980000000000000100
ACC.0034                        CEUR000000005513772000000000151980000000000000100
ACC.0015                        DJPY000000005688237000000000000905000000000000100
ACC.0003                        DUSD000000001130084000000000139125000000000000100
ACC.0006                        DJPY000000008083808000000000000905000000000000100
ACC.0028                        DKRW000000000244338000000000000001000000000000001
ACC.0025                        CEUR000000006525385000000000151980000000000000100
ACC.0024                        CJPY000000005123522000000000000905000000000000100
ACC.0027                        DKRW000000008918803000000000000001000000000000001
ACC.0006                        DUSD000000002365843000000000139125000000000000100
ACC.0004                        CUSD000000004173246000000000139125000000000000100
ACC.0020                        CEUR000000005603373000000000151980000000000000100
ACC.0001                        DEUR000000002984469000000000151980000000000000100
ACC.0027                        DJPY000000004727147000000000000905000000000000100
ACC.0003                        DKRW000000003965085000000000000001000000000000001
ACC.0001                        CUSD000000009568012000000000139125000000000000100
ACC.0016                        DEUR000000005602572000000000151980000000000000100
ACC.0012                        DEUR000000001925929000000000151980000000000000100
ACC.0024                        DUSD000000008673654000000000139125000000000000100
ACC.0019                        DEUR000000008958740000000000151980000000000000100
ACC.0009                        CKRW000000003786087000000000000001000000000000001
ACC.0031                        CEUR000000004523952000000000151980000000000000100
ACC.0030                        CJPY000000004872348000000000000905000000000000100
ACC.0012                        DEUR000000002855633000000000151980000000000000100
ACC.0019                        DJPY000000004973928000000000000905000000000000100
ACC.0024                        CUSD000000009789086000000000139125000000000000100
ACC.0034                        CEUR000000009767909000000000151980000000000000100
ACC.0024                        DKRW000000003363491000000000000001000000000000001
ACC.0028                        CKRW000000001690697000000000000001000000000000001
ACC.0031                        DUSD000000006727981000000000139125000000000000100
ACC.0015                        CKRW000000009437408000000000000001000000000000001
ACC.0014                        DUSD000000002055463000000000139125000000000000100
ACC.0012                        CUSD000000007129090000000000139125000000000000100
ACC.0019                        CJPY000000009275658000000000000905000000000000100
ACC.0035                        CUSD000000009995834000000000139125000000000000100
ACC.0013                        CKRW000000001623605000000000000001000000000000001
ACC.0027                        CKRW000000006665728000000000000001000000000000001
ACC.0014                        DUSD000000008227513000000000139125000000000000100
ACC.0025                        DKRW000000006250731000000000000001000000000000001
ACC.0022                        CEUR000000006327957000000000151980000000000000100
ACC.0035                        DUSD000000000941738000000000139125000000000000100
ACC.0009                        DEUR000000003276216000000000151980000000000000100
ACC.0019                        CUSD000000009466255000000000139125000000000000100
ACC.0001                        CJPY000000000879159000000000000905000000000000100
ACC.0006                        CJPY000000003119486000000000000905000000000000100
ACC.0004                        CJPY000000004530045000000000000905000000000000100
ACC.0021                        DKRW000000003148532000000000000001000000000000001
ACC.0039                        DEUR000000003188875000000000151980000000000000100
ACC.0009                        DJPY000000002393320000000000000905000000000000100
ACC.0018                        CEUR000000002176663000000000151980000000000000100
ACC.0005                        CKRW000000007459145000000000000001000000000000001
ACC.0005                        CEUR000000000413197000000000151980000000000000100
ACC.0015                        DEUR000000004471002000000000151980000000000000100
ACC.0030                        CEUR000000000385036000000000151980000000000000100
ACC.0035                        DJPY000000001048720000000000000905000000000000100
ACC.0008                        DUSD000000009215561000000000139125000000000000100
ACC.0028                        CUSD000000004947318000000000139125000000000000100
ACC.0016                        CKRW000000000758228000000000000001000000000000001
ACC.0008                        CUSD000000001162255000000000139125000000000000100
ACC.0026                        CUSD000000002477217000000000139125000000000000100
ACC.0030                        CUSD000000007557707000000000139125000000000000100
ACC.0024                        DUSD000000000820570000000000139125000000000000100
ACC.0035                        DEUR000000007776235000000000151980000000000000100
ACC.0025                        DJPY000000008240693000000000000905000000000000100
ACC.0034                        CJPY000000007983291000000000000905000000000000100
ACC.0010                        CEUR000000001215294000000000151980000000000000100
ACC.0013                        DEUR000000003394742000000000151980000000000000100
ACC.0033                        CJPY000000002265580000000000000905000000000000100
ACC.0026                        DUSD000000003434540000000000139125000000000000100
ACC.0029                        DUSD000000002044668000000000139125000000000000100
ACC.0034                        DJPY000000001466765000000000000905000000000000100
ACC.0038                        DEUR000000000607425000000000151980000000000000100
ACC.0021                        DJPY000000001223878000000000000905000000000000100
ACC.0023                        CEUR000000004002888000000000151980000000000000100
ACC.0012                        CEUR000000004562848000000000151980000000000000100
ACC.0024                        CEUR000000004482548000000000151980000000000000100
ACC.0034                        CJPY000000007424099000000000000905000000000000100
ACC.0016                        DJPY000000008143360000000000000905000000000000100
ACC.0007                        DKRW000000009989941000000000000001000000000000001
ACC.0004                        DJPY000000001950507000000000000905000000000000100
ACC.0013                        DJPY000000008102358000000000000905000000000000100
ACC.0008                        DKRW000000002451661000000000000001000000000000001
ACC.0028                        CEUR000000009484014000000000151980000000000000100
ACC.0007                        CUSD000000006683035000000000139125000000000000100
ACC.0030                        DUSD000000007919835000000000139125000000000000100
ACC.0033                        DEUR000000005014162000000000151980000000000000100
ACC.0018                        CEUR000000009352769000000000151980000000000000100
ACC.0013                        CJPY000000009925508000000000000905000000000000100
ACC.0035                        CKRW000000000540973000000000000001000000000000001
ACC.0035                        DKRW000000009879625000000000000001000000000000001
ACC.0009                        CJPY000000002171504000000000000905000000000000100
ACC.0030                        DUSD000000009485080000000000139125000000000000100
ACC.0025                        DJPY000000000412701000000000000905000000000000100
ACC.0003                        DUSD000000009241496000000000139125000000000000100
ACC.0020                        DEUR000000000080367000000000151980000000000000100
ACC.0030                        DKRW000000009661898000000000000001000000000000001
ACC.0012                        CUSD000000004607828000000000139125000000000000100
ACC.0022                        CJPY000000004513567000000000000905000000000000100
ACC.0020                        DJPY000000003291986000000000000905000000000000100
ACC.0027                        DJPY000000001499727000000000000905000000000000100
ACC.0028                        CEUR000000004252811000000000151980000000000000100
ACC.0035                        DJPY000000007722048000000000000905000000000000100
ACC.0017                        CKRW000000008574099000000000000001000000000000001
ACC.0037                        CKRW000000002605042000000000000001000000000000001
ACC.0016                        CEUR000000005889656000000000151980000000000000100
ACC.0025                        DUSD000000006750214000000000139125000000000000100
ACC.0010                        DUSD000000003700129000000000139125000000000000100
ACC.0032                        DJPY000000008307297000000000000905000000000000100
ACC.0010                        CEUR000000004057261000000000151980000000000000100
ACC.0038                        CJPY000000003403746000000000000905000000000000100
ACC.0017                        DKRW000000002718798000000000000001000000000000001
ACC.0020                        CEUR000000004981465000000000151980000000000000100
ACC.0028                        DJPY000000008886036000000000000905000000000000100
ACC.0034                        DUSD000000009566611000000000139125000000000000100
ACC.0039                        CUSD000000001747150000000000139125000000000000100
ACC.0023                        CJPY000000004253485000000000000905000000000000100
ACC.0002                        CJPY000000004982665000000000000905000000000000100
ACC.0008                        CEUR000000003761464000000000151980000000000000100
ACC.0009                        DKRW000000003870507000000000000001000000000000001
ACC.0011                        CEUR000000002234947000000000151980000000000000100
ACC.0040                        DJPY000000001498065000000000000905000000000000100
ACC.0027                        DKRW000000000589553000000000000001000000000000001
ACC.0008                        DJPY000000002643965000000000000905000000000000100
ACC.0030                        DJPY000000001550928000000000000905000000000000100
ACC.0017                        DJPY000000002562793000000000000905000000000000100
ACC.0013                        DUSD000000000933268000000000139125000000000000100
ACC.0015                        DUSD000000008419519000000000139125000000000000100
ACC.0023                        DJPY000000003323866000000000000905000000000000100
ACC.0029                        CJPY000000003183232000000000000905000000000000100
ACC.0013                        CUSD000000009757709000000000139125000000000000100
ACC.0040                        DUSD000000000957432000000000139125000000000000100
ACC.0013                        CJPY000000007580307000000000000905000000000000100
ACC.0006                        DKRW000000003036145000000000000001000000000000001
ACC.0034                        DUSD000000000439793000000000139125000000000000100
ACC.0020                        CJPY000000003821030000000000000905000000000000100
ACC.0027                        CEUR000000009198913000000000151980000000000000100
ACC.0020                        DUSD000000006384659000000000139125000000000000100
ACC.0024                        DUSD000000001491547000000000139125000000000000100
ACC.0018                        DUSD000000001598490000000000139125000000000000100
ACC.0023                        DUSD000000001898570000000000139125000000000000100
ACC.0016                        CKRW000000009788640000000000000001000000000000001
ACC.0040                        CJPY000000004610434000000000000905000000000000100
ACC.0034                        DKRW000000003968878000000000000001000000000000001
ACC.0029                        CKRW000000002471790000000000000001000000000000001
ACC.0028                        DEUR000000004455669000000000151980000000000000100
ACC.0028                        CKRW000000001456030000000000000001000000000000001
ACC.0015                        CKRW000000001448309000000000000001000000000000001
ACC.0009                        CKRW000000004879189000000000000001000000000000001
ACC.0027                        CUSD000000002247514000000000139125000000000000100
ACC.0004                        CUSD000000001853917000000000139125000000000000100
ACC.0020                        CKRW000000004045039000000000000001000000000000001
ACC.0032                        DEUR000000007394446000000000151980000000000000100
ACC.0037                        CUSD000000002267735000000000139125000000000000100
ACC.0030                        DUSD000000001044423000000000139125000000000000100
ACC.0001                        DKRW000000001814576000000000000001000000000000001
ACC.0011                        CJPY000000000898812000000000000905000000000000100
ACC.0033                        DUSD000000008842064000000000139125000000000000100
ACC.0024                        CUSD000000008396406000000000139125000000000000100
ACC.0004                        DUSD000000002871428000000000139125000000000000100
ACC.0033                        CKRW000000002890336000000000000001000000000000001
ACC.0016                        DKRW000000007341874000000000000001000000000000001
ACC.0002                        CKRW000000008591405000000000000001000000000000001
ACC.0012                        DJPY000000009910554000000000000905000000000000100
ACC.0014                        CEUR000000004114885000000000151980000000000000100
ACC.0008                        CKRW000000006779909000000000000001000000000000001
ACC.0011                        CKRW000000008950983000000000000001000000000000001
ACC.0004                        CKRW000000008975139000000000000001000000000000001
ACC.0035                        DJPY000000007309363000000000000905000000000000100
ACC.0007                        DKRW000000009627898000000000000001000000000000001
ACC.0003                        CUSD000000003968161000000000139125000000000000100
ACC.0027                        CUSD000000001571880000000000139125000000000000100
ACC.0002                        DEUR000000003994540000000000151980000000000000100
ACC.0014                        DJPY000000004649808000000000000905000000000000100
ACC.0021                        DKRW000000006478340000000000000001000000000000001
ACC.0005                        CUSD000000009585732000000000139125000000000000100
ACC.0023                        DEUR000000006792362000000000151980000000000000100
ACC.0016                        DUSD000000007845593000000000139125000000000000100
ACC.0014                        CEUR000000006084094000000000151980000000000000100
ACC.0039                        CEUR000000007545275000000000151980000000000000100
ACC.0006                        DJPY000000008322863000000000000905000000000000100
ACC.0024                        DEUR000000006782031000000000151980000000000000100
ACC.0027                        DUSD000000000738330000000000139125000000000000100
ACC.0010                        DUSD000000003336041000000000139125000000000000100
ACC.0012                        CKRW000000009738349000000000000001000000000000001
ACC.0019                        CUSD000000001215082000000000139125000000000000100
ACC.0032                        CKRW000000008956803000000000000001000000000000001
ACC.0025                        DEUR000000006724832000000000151980000000000000100
ACC.0039                        DEUR000000007422687000000000151980000000000000100
ACC.0011                        CJPY000000006723167000000000000905000000000000100
ACC.0012                        CUSD000000009533473000000000139125000000000000100
ACC.0001                        DEUR000000003495208000000000151980000000000000100
ACC.0036                        DKRW000000002180288000000000000001000000000000001
ACC.0015                        DEUR000000003899506000000000151980000000000000100
ACC.0002                        DKRW000000009120848000000000000001000000000000001
ACC.0022                        DEUR000000000077743000000000151980000000000000100
ACC.0018                        CKRW000000002593673000000000000001000000000000001
ACC.0032                        CEUR000000000435377000000000151980000000000000100
ACC.0001                        DKRW000000003431310000000000000001000000000000001
ACC.0019                        DKRW000000004735695000000000000001000000000000001
ACC.0008                        CUSD000000002318602000000000139125000000000000100
ACC.0032                        CEUR000000001344707000000000151980000000000000100
ACC.0026                        DEUR000000006491862000000000151980000000000000100
ACC.0027                        DJPY000000002940170000000000000905000000000000100
ACC.0023                        CEUR000000006292958000000000151980000000000000100
ACC.0002                        CUSD000000000439229000000000139125000000000000100
ACC.0019                        DJPY000000005137746000000000000905000000000000100
ACC.0012                        DKRW000000004738005000000000000001000000000000001
ACC.0017                        DKRW000000003070622000000000000001000000000000001
ACC.0036                        CEUR000000005798402000000000151980000000000000100
ACC.0013                        DJPY000000005513215000000000000905000000000000100
ACC.0037                        DEUR000000008672852000000000151980000000000000100
ACC.0019                        CEUR000000007392672000000000151980000000000000100
ACC.0023                        DEUR000000008193510000000000151980000000000000100
ACC.0015                        DUSD000000000041287000000000139125000000000000100
ACC.0035                        DEUR000000005921945000000000151980000000000000100
ACC.0018                        CUSD000000003642512000000000139125000000000000100
ACC.0024                        DUSD000000005927286000000000139125000000000000100
ACC.0013                        DUSD000000007366113000000000139125000000000000100
ACC.0035                        CJPY000000003889005000000000000905000000000000100
ACC.0015                        DEUR000000009437139000000000151980000000000000100
ACC.0031                        DJPY000000009683148000000000000905000000000000100
ACC.0034                        CKRW000000007136800000000000000001000000000000001
ACC.0038                        DKRW000000009635187000000000000001000000000000001
ACC.0020                        DUSD000000005450358000000000139125000000000000100
ACC.0036                        DKRW000000005522122000000000000001000000000000001
ACC.0008                        DEUR000000009666149000000000151980000000000000100
ACC.0038                        CKRW000000004096042000000000000001000000000000001
ACC.0025                        CUSD000000001962376000000000139125000000000000100
ACC.0014                        DEUR000000005822185000000000151980000000000000100
ACC.0014                        DEUR000000000069330000000000151980000000000000100
ACC.0012                        CEUR000000002098301000000000151980000000000000100
ACC.0036                        DKRW000000005133030000000000000001000000000000001
ACC.0030                        DEUR000000002995581000000000151980000000000000100
ACC.0038                        CKRW000000006081241000000000000001000000000000001
ACC.0026                        CKRW000000003031754000000000000001000000000000001
ACC.0001                        CJPY000000006405480000000000000905000000000000100
ACC.0005                        DKRW000000008136778000000000000001000000000000001
ACC.0035                        CJPY000000004621161000000000000905000000000000100
ACC.0016                        DEUR000000001209660000000000151980000000000000100
ACC.0031                        CJPY000000009594495000000000000905000000000000100
ACC.0001                        CEUR000000003325002000000000151980000000000000100
ACC.0006                        DJPY000000005058448000000000000905000000000000100
ACC.0040                        CEUR000000008305403000000000151980000000000000100
ACC.0027                        CUSD000000006019378000000000139125000000000000100
ACC.0007                        DJPY000000004887481000000000000905000000000000100
ACC.0035                        CUSD000000009713529000000000139125000000000000100
ACC.0020                        DJPY000000001477427000000000000905000000000000100
ACC.0022                        DJPY000000009934188000000000000905000000000000100
ACC.0001                        DKRW000000006026139000000000000001000000000000001
ACC.0005                        CKRW000000008329643000000000000001000000000000001
ACC.0016                        DEUR000000000400525000000000151980000000000000100
ACC.0019                        DKRW000000004227865000000000000001000000000000001
ACC.0007                        DKRW000000007453468000000000000001000000000000001
ACC.0008                        CEUR000000004133791000000000151980000000000000100
ACC.0018                        DJPY000000009962627000000000000905000000000000100
ACC.0016                        DJPY000000003935063000000000000905000000000000100
ACC.0015                        CEUR000000008273098000000000151980000000000000100
ACC.0014                        CKRW000000005232594000000000000001000000000000001
ACC.0008                        DUSD000000003334238000000000139125000000000000100
ACC.0010                        CEUR000000001849106000000000151980000000000000100
ACC.0007                        DUSD000000005663686000000000139125000000000000100
ACC.0010                        DUSD000000005138019000000000139125000000000000100
ACC.0030                        CEUR000000003010836000000000151980000000000000100
ACC.0028                        CEUR000000003147783000000000151980000000000000100
ACC.0009                        CKRW000000007917299000000000000001000000000000001
ACC.0035                        CJPY000000008194232000000000000905000000000000100
ACC.0010                        CJPY000000008222308000000000000905000000000000100
ACC.0040                        DKRW000000005814775000000000000001000000000000001
ACC.0036                        DJPY000000002948910000000000000905000000000000100
ACC.0023                        DUSD000000008612076000000000139125000000000000100
ACC.0020                        DKRW000000003240391000000000000001000000000000001
ACC.0027                        DJPY000000002869191000000000000905000000000000100
ACC.0036                        CJPY000000007592734000000000000905000000000000100
ACC.0027                        DEUR000000003503741000000000151980000000000000100
ACC.0007                        DKRW000000005148086000000000000001000000000000001
ACC.0011                        CJPY000000008498541000000000000905000000000000100
ACC.0023                        CEUR000000006312739000000000151980000000000000100
ACC.0016                        CKRW000000001844527000000000000001000000000000001
ACC.0030                        DEUR000000007708568000000000151980000000000000100
ACC.0006                        CKRW000000009452114000000000000001000000000000001
ACC.0034                        CKRW000000007218482000000000000001000000000000001
